ticket_id,company_id,created_date,resolved_date,priority,category,status,satisfaction_score
254_5,254,2026-02-23,2026-02-27,Low,Outage,Escalated,3
254_6,254,2024-10-18,2024-10-23,High,Bug,Open,4
254_7,254,2024-10-14,2024-10-15,Low,Bug,Open,5
254_8,254,2025-08-13,2025-08-15,Medium,Billing,Open,1
255_0,255,2023-12-17,2023-12-20,Medium,Billing,Resolved,4
255_1,255,2024-10-14,2024-10-17,Low,Billing,Escalated,2
255_2,255,2022-09-01,2022-09-05,High,Bug,Escalated,3
255_3,255,2023-09-13,2023-09-17,Medium,Feature,Escalated,4
255_4,255,2024-12-16,2024-12-18,Critical,Feature,Escalated,3
255_5,255,2022-03-28,2022-04-01,High,Feature,Resolved,1
255_6,255,2026-01-03,2026-01-03,Low,Outage,Open,4
255_7,255,2024-10-30,2024-11-02,Medium,Bug,Open,4
255_8,255,2024-12-15,2024-12-17,High,Feature,Escalated,4
256_0,256,2021-12-05,2021-12-10,High,Bug,Open,1
256_1,256,2024-10-27,2024-11-01,High,Billing,Open,1
256_2,256,2025-04-21,2025-04-21,Critical,Bug,Resolved,1
256_3,256,2023-02-18,2023-02-18,Medium,Feature,Resolved,2
256_4,256,2023-02-12,2023-02-12,Critical,Billing,Escalated,4
256_5,256,2025-06-10,2025-06-14,Critical,Outage,Open,3
257_0,257,2025-05-18,2025-05-23,Medium,Outage,Escalated,2
257_1,257,2023-03-12,2023-03-17,Medium,Feature,Resolved,4
257_2,257,2024-12-18,2024-12-21,Medium,Billing,Escalated,2
257_3,257,2023-03-03,2023-03-03,Medium,Feature,Resolved,2
257_4,257,2024-10-12,2024-10-16,Critical,Billing,Escalated,4
257_5,257,2023-08-15,2023-08-18,Low,Billing,Open,4
257_6,257,2023-09-11,2023-09-16,Critical,Billing,Escalated,4
257_7,257,2024-05-22,2024-05-22,Low,Feature,Open,4
258_0,258,2025-08-06,2025-08-10,High,Bug,Resolved,3
258_1,258,2025-12-11,2025-12-11,Medium,Feature,Escalated,5
258_2,258,2025-05-06,2025-05-11,High,Bug,Open,1
258_3,258,2024-12-03,2024-12-05,Medium,Feature,Open,1
258_4,258,2024-07-17,2024-07-22,Low,Outage,Escalated,4
258_5,258,2025-08-24,2025-08-26,High,Outage,Open,3
258_6,258,2026-01-28,2026-02-02,High,Billing,Resolved,4
258_7,258,2026-01-02,2026-01-03,Low,Feature,Open,4
258_8,258,2025-08-31,2025-09-01,Critical,Billing,Escalated,1
258_9,258,2022-12-03,2022-12-04,High,Billing,Open,1
259_0,259,2025-09-28,2025-09-30,High,Bug,Open,4
259_1,259,2026-01-03,2026-01-05,Critical,Bug,Resolved,4
259_2,259,2025-08-29,2025-08-30,Critical,Bug,Open,4
259_3,259,2025-08-29,2025-08-29,Medium,Billing,Escalated,2
259_4,259,2025-11-24,2025-11-29,Low,Bug,Open,4
259_5,259,2025-12-26,2025-12-28,Low,Outage,Resolved,4
260_0,260,2025-06-09,2025-06-13,Critical,Billing,Resolved,2
260_1,260,2022-05-13,2022-05-16,Medium,Billing,Resolved,2
260_2,260,2023-01-07,2023-01-10,Low,Bug,Resolved,2
261_0,261,2023-11-05,2023-11-09,High,Bug,Open,5
261_1,261,2023-03-16,2023-03-17,Medium,Outage,Resolved,5
261_2,261,2024-11-17,2024-11-18,Medium,Feature,Resolved,3
262_0,262,2023-12-18,2023-12-18,Critical,Bug,Escalated,1
262_1,262,2025-12-21,2025-12-24,High,Bug,Resolved,1
262_2,262,2025-09-28,2025-10-01,Medium,Outage,Escalated,3
262_3,262,2023-12-18,2023-12-23,Critical,Feature,Open,5
263_0,263,2025-04-16,2025-04-21,Critical,Feature,Resolved,2
263_1,263,2024-12-19,2024-12-22,High,Billing,Open,2
263_2,263,2025-01-22,2025-01-23,Critical,Outage,Escalated,2
263_3,263,2025-02-26,2025-02-27,High,Feature,Escalated,1
264_0,264,2023-08-16,2023-08-19,Low,Outage,Escalated,2
264_1,264,2022-04-12,2022-04-13,Critical,Outage,Escalated,5
264_2,264,2024-04-01,2024-04-02,Critical,Feature,Resolved,3
264_3,264,2023-04-27,2023-04-29,Medium,Bug,Escalated,1
264_4,264,2023-03-18,2023-03-23,High,Outage,Resolved,2
264_5,264,2024-04-11,2024-04-14,Low,Bug,Open,4
264_6,264,2024-03-15,2024-03-20,High,Bug,Escalated,5
264_7,264,2024-12-17,2024-12-17,Low,Bug,Resolved,4
264_8,264,2023-01-31,2023-02-05,Low,Feature,Open,5
265_0,265,2026-01-15,2026-01-17,Medium,Bug,Resolved,1
265_1,265,2026-01-02,2026-01-05,Critical,Billing,Open,5
265_2,265,2026-02-01,2026-02-06,Critical,Billing,Open,4
265_3,265,2025-11-23,2025-11-26,Medium,Billing,Escalated,5
265_4,265,2025-07-05,2025-07-07,High,Outage,Open,5
266_0,266,2024-10-10,2024-10-12,Medium,Outage,Open,3
266_1,266,2026-03-04,2026-03-06,Medium,Outage,Resolved,4
266_2,266,2025-09-22,2025-09-26,Critical,Billing,Escalated,1
266_3,266,2025-03-06,2025-03-10,Critical,Billing,Open,4
266_4,266,2025-03-18,2025-03-18,High,Bug,Resolved,3
266_5,266,2025-02-06,2025-02-10,Critical,Outage,Open,4
266_6,266,2025-07-27,2025-07-29,Low,Bug,Escalated,4
266_7,266,2024-09-20,2024-09-22,High,Feature,Resolved,2
266_8,266,2025-12-17,2025-12-19,Medium,Bug,Resolved,3
266_9,266,2024-09-10,2024-09-11,High,Billing,Open,5
268_0,268,2025-08-29,2025-09-02,Low,Bug,Escalated,1
268_1,268,2025-12-14,2025-12-16,Low,Billing,Escalated,5
268_2,268,2025-12-05,2025-12-07,Medium,Billing,Resolved,1
268_3,268,2025-11-24,2025-11-24,Medium,Feature,Escalated,5
268_4,268,2025-08-10,2025-08-12,Critical,Feature,Escalated,3
268_5,268,2025-10-29,2025-11-03,Medium,Outage,Resolved,3
268_6,268,2026-01-02,2026-01-02,High,Outage,Open,5
269_0,269,2026-02-16,2026-02-18,Critical,Bug,Resolved,1
269_1,269,2026-02-05,2026-02-09,High,Bug,Open,3
269_2,269,2026-02-16,2026-02-16,High,Billing,Escalated,1
269_3,269,2026-02-23,2026-02-25,High,Feature,Open,1
269_4,269,2026-02-28,2026-03-04,High,Bug,Open,3
269_5,269,2026-02-02,2026-02-07,High,Outage,Escalated,1
269_6,269,2026-02-25,2026-02-26,High,Bug,Escalated,1
269_7,269,2026-02-26,2026-03-02,Critical,Billing,Resolved,2
269_8,269,2026-02-17,2026-02-21,Critical,Bug,Escalated,3
270_0,270,2026-02-18,2026-02-22,Low,Outage,Escalated,4
271_0,271,2025-10-19,2025-10-20,Critical,Bug,Resolved,5
272_0,272,2025-07-30,2025-08-03,Low,Outage,Open,1
272_1,272,2024-05-05,2024-05-10,High,Billing,Open,2
272_2,272,2024-04-14,2024-04-18,Low,Outage,Open,3
272_3,272,2023-09-01,2023-09-01,Critical,Billing,Resolved,5
273_0,273,2025-07-29,2025-07-31,Low,Bug,Resolved,3
274_0,274,2025-02-18,2025-02-23,Medium,Bug,Open,1
274_1,274,2025-06-23,2025-06-27,Low,Outage,Open,4
274_2,274,2024-10-08,2024-10-11,High,Feature,Open,2
274_3,274,2025-02-08,2025-02-08,Critical,Feature,Open,3
274_4,274,2026-01-19,2026-01-23,High,Billing,Resolved,1
274_5,274,2024-09-15,2024-09-20,Medium,Billing,Escalated,1
274_6,274,2026-02-04,2026-02-06,Medium,Billing,Escalated,1
274_7,274,2024-09-15,2024-09-20,High,Feature,Open,2
274_8,274,2025-12-10,2025-12-14,High,Billing,Escalated,5
274_9,274,2025-08-15,2025-08-18,High,Bug,Open,2
275_0,275,2024-07-15,2024-07-19,High,Outage,Open,4
275_1,275,2024-07-14,2024-07-18,Medium,Feature,Escalated,2
275_2,275,2026-01-18,2026-01-20,High,Outage,Escalated,2
275_3,275,2025-10-20,2025-10-24,Medium,Outage,Resolved,4
275_4,275,2025-12-26,2025-12-28,Low,Outage,Resolved,5
276_0,276,2023-05-26,2023-05-30,High,Billing,Escalated,5
276_1,276,2023-05-29,2023-05-31,Low,Outage,Open,3
276_2,276,2025-07-31,2025-08-04,Medium,Billing,Resolved,1
276_3,276,2025-03-10,2025-03-15,High,Feature,Open,5
276_4,276,2023-11-14,2023-11-14,Critical,Bug,Open,2
277_0,277,2025-10-02,2025-10-02,Low,Feature,Open,4
277_1,277,2025-02-26,2025-02-28,Critical,Bug,Escalated,4
277_2,277,2025-06-06,2025-06-07,Low,Outage,Escalated,5
277_3,277,2025-06-24,2025-06-24,Medium,Billing,Escalated,5
277_4,277,2026-01-25,2026-01-25,High,Billing,Open,3
277_5,277,2025-03-24,2025-03-24,Medium,Billing,Open,2
277_6,277,2026-01-31,2026-02-04,Low,Feature,Resolved,4
277_7,277,2025-10-04,2025-10-09,High,Feature,Resolved,3
277_8,277,2025-10-28,2025-10-31,High,Outage,Resolved,1
278_0,278,2024-01-02,2024-01-04,High,Bug,Open,2
278_1,278,2026-03-03,2026-03-06,High,Bug,Escalated,1
278_2,278,2025-09-16,2025-09-19,Critical,Billing,Escalated,3
278_3,278,2023-09-21,2023-09-21,Critical,Outage,Open,1
278_4,278,2025-09-04,2025-09-09,High,Billing,Resolved,1
278_5,278,2024-09-29,2024-09-30,High,Feature,Resolved,3
278_6,278,2024-01-16,2024-01-16,Critical,Outage,Resolved,3
278_7,278,2024-10-16,2024-10-20,Critical,Feature,Resolved,3
278_8,278,2025-08-05,2025-08-05,High,Outage,Resolved,1
279_0,279,2025-05-01,2025-05-02,High,Billing,Escalated,3
279_1,279,2025-12-08,2025-12-09,High,Feature,Open,1
279_2,279,2025-10-10,2025-10-10,Critical,Billing,Open,3
279_3,279,2025-08-18,2025-08-18,Critical,Billing,Open,1
279_4,279,2025-08-31,2025-09-01,High,Bug,Resolved,3
279_5,279,2025-07-03,2025-07-03,Critical,Feature,Open,3
279_6,279,2025-07-27,2025-07-30,High,Feature,Escalated,2
279_7,279,2025-10-14,2025-10-14,High,Billing,Escalated,3
279_8,279,2026-03-03,2026-03-04,High,Billing,Open,3
279_9,279,2025-12-13,2025-12-16,Critical,Feature,Escalated,1
280_0,280,2025-12-12,2025-12-15,Critical,Outage,Resolved,2
280_1,280,2025-10-22,2025-10-27,Low,Billing,Escalated,5
280_2,280,2025-05-18,2025-05-22,High,Outage,Resolved,2
280_3,280,2025-05-26,2025-05-31,Critical,Billing,Escalated,2
280_4,280,2025-10-13,2025-10-13,High,Feature,Resolved,1
280_5,280,2025-07-07,2025-07-08,Medium,Billing,Resolved,5
281_0,281,2025-11-11,2025-11-12,Critical,Bug,Escalated,2
282_0,282,2025-01-02,2025-01-06,Critical,Outage,Escalated,4
282_1,282,2024-10-09,2024-10-14,High,Billing,Escalated,5
282_2,282,2023-03-07,2023-03-10,Low,Feature,Resolved,5
282_3,282,2024-10-10,2024-10-12,Critical,Billing,Escalated,5
282_4,282,2024-11-11,2024-11-15,High,Billing,Open,2
282_5,282,2025-02-07,2025-02-12,Medium,Billing,Resolved,1
282_6,282,2024-01-13,2024-01-14,Low,Billing,Resolved,1
282_7,282,2024-04-08,2024-04-12,High,Outage,Open,5
282_8,282,2023-10-01,2023-10-05,High,Billing,Open,5
283_0,283,2026-01-10,2026-01-15,Low,Outage,Escalated,4
283_1,283,2023-12-04,2023-12-05,Medium,Outage,Escalated,3
283_2,283,2024-08-06,2024-08-07,Critical,Outage,Escalated,3
283_3,283,2025-10-24,2025-10-24,Low,Outage,Open,5
285_0,285,2024-09-24,2024-09-28,High,Bug,Escalated,1
285_1,285,2023-11-26,2023-11-30,Critical,Billing,Open,1
285_2,285,2025-10-10,2025-10-12,Low,Bug,Resolved,1
285_3,285,2024-08-28,2024-08-31,Low,Feature,Open,3
285_4,285,2025-03-02,2025-03-06,High,Billing,Resolved,5
285_5,285,2023-08-05,2023-08-05,Critical,Feature,Escalated,2
285_6,285,2026-01-25,2026-01-26,Low,Billing,Escalated,5
285_7,285,2025-01-16,2025-01-18,Low,Outage,Escalated,3
285_8,285,2024-01-11,2024-01-11,Medium,Billing,Open,5
286_0,286,2025-05-27,2025-05-27,Medium,Outage,Escalated,1
286_1,286,2023-12-01,2023-12-02,Critical,Feature,Open,1
286_2,286,2025-05-11,2025-05-14,Low,Outage,Escalated,4
286_3,286,2025-08-09,2025-08-12,High,Feature,Escalated,2
286_4,286,2023-02-06,2023-02-10,Low,Feature,Escalated,4
286_5,286,2022-04-11,2022-04-14,Critical,Outage,Open,4
286_6,286,2024-05-20,2024-05-20,Medium,Billing,Open,4
286_7,286,2025-03-29,2025-04-01,Critical,Billing,Resolved,2
287_0,287,2026-01-30,2026-01-30,Low,Bug,Resolved,3
287_1,287,2025-08-11,2025-08-11,Medium,Feature,Escalated,4
287_2,287,2025-07-20,2025-07-25,Medium,Billing,Escalated,3
287_3,287,2025-09-13,2025-09-14,High,Billing,Open,2
287_4,287,2025-12-06,2025-12-10,Medium,Feature,Escalated,2
287_5,287,2025-08-12,2025-08-15,Medium,Bug,Open,5
287_6,287,2025-06-30,2025-07-03,High,Bug,Escalated,4
287_7,287,2025-10-28,2025-10-30,Critical,Billing,Open,5
287_8,287,2025-09-28,2025-10-01,Critical,Billing,Open,3
289_0,289,2024-08-19,2024-08-19,Low,Feature,Escalated,1
289_1,289,2023-11-12,2023-11-12,Low,Billing,Escalated,5
289_2,289,2023-10-24,2023-10-26,High,Outage,Open,1
289_3,289,2025-12-19,2025-12-22,High,Feature,Escalated,2
289_4,289,2024-07-08,2024-07-11,High,Feature,Resolved,4
289_5,289,2026-01-02,2026-01-04,High,Outage,Escalated,4
289_6,289,2025-12-04,2025-12-07,Critical,Bug,Resolved,5
289_7,289,2024-06-30,2024-07-01,Medium,Bug,Escalated,5
289_8,289,2022-12-25,2022-12-25,Critical,Billing,Resolved,3
289_9,289,2024-02-03,2024-02-08,High,Billing,Escalated,1
291_0,291,2026-01-24,2026-01-29,High,Bug,Resolved,3
291_1,291,2024-10-29,2024-11-03,Critical,Bug,Open,3
291_2,291,2025-08-10,2025-08-15,High,Outage,Open,2
291_3,291,2023-06-01,2023-06-03,Critical,Feature,Escalated,3
291_4,291,2023-02-03,2023-02-04,Critical,Feature,Resolved,2
291_5,291,2026-03-03,2026-03-08,High,Outage,Resolved,3
291_6,291,2024-06-27,2024-06-29,High,Bug,Resolved,3
291_7,291,2023-07-07,2023-07-08,Critical,Bug,Escalated,1
292_0,292,2025-07-09,2025-07-10,Low,Billing,Escalated,5
292_1,292,2026-02-02,2026-02-02,High,Outage,Escalated,1
292_2,292,2025-01-01,2025-01-03,Medium,Billing,Resolved,2
292_3,292,2024-01-17,2024-01-19,High,Bug,Open,5
292_4,292,2022-08-08,2022-08-09,Critical,Billing,Escalated,2
292_5,292,2023-03-26,2023-03-27,High,Bug,Escalated,3
292_6,292,2024-06-13,2024-06-18,Medium,Billing,Resolved,3
292_7,292,2025-02-26,2025-02-28,Critical,Outage,Resolved,4
292_8,292,2024-08-22,2024-08-27,Medium,Feature,Open,3
293_0,293,2023-12-26,2023-12-29,Critical,Feature,Resolved,4
293_1,293,2023-04-23,2023-04-28,High,Billing,Open,5
293_2,293,2025-07-28,2025-08-01,High,Bug,Escalated,4
293_3,293,2024-07-23,2024-07-24,Medium,Bug,Open,1
293_4,293,2024-06-04,2024-06-09,Low,Feature,Resolved,1
293_5,293,2025-05-06,2025-05-10,Medium,Outage,Open,1
293_6,293,2025-03-31,2025-04-04,Critical,Feature,Escalated,4
293_7,293,2022-12-25,2022-12-29,Medium,Feature,Resolved,4
293_8,293,2024-08-23,2024-08-23,Low,Bug,Escalated,3
294_0,294,2023-11-29,2023-12-04,Medium,Billing,Open,5
294_1,294,2024-11-02,2024-11-05,Low,Outage,Resolved,4
294_2,294,2025-05-19,2025-05-22,Critical,Feature,Resolved,5
295_0,295,2025-10-01,2025-10-01,Medium,Billing,Open,1
295_1,295,2026-02-03,2026-02-03,Critical,Bug,Open,4
295_2,295,2026-01-31,2026-02-05,Low,Billing,Resolved,2
295_3,295,2025-04-01,2025-04-05,Medium,Bug,Open,5
295_4,295,2024-09-24,2024-09-29,High,Outage,Open,4
295_5,295,2026-01-14,2026-01-16,High,Outage,Resolved,5
295_6,295,2025-06-12,2025-06-16,Low,Bug,Resolved,4
295_7,295,2025-04-02,2025-04-02,Medium,Billing,Resolved,1
295_8,295,2025-04-27,2025-05-02,High,Feature,Escalated,4
295_9,295,2026-01-15,2026-01-19,Medium,Bug,Resolved,1
296_0,296,2024-12-24,2024-12-27,Medium,Bug,Open,5
296_1,296,2025-05-13,2025-05-15,Medium,Billing,Open,2
296_2,296,2025-03-27,2025-03-28,High,Outage,Open,4
296_3,296,2025-12-04,2025-12-07,Medium,Feature,Resolved,1
296_4,296,2025-03-13,2025-03-15,High,Bug,Open,3
296_5,296,2026-02-10,2026-02-13,High,Billing,Escalated,2
296_6,296,2025-05-23,2025-05-25,High,Outage,Escalated,4
297_0,297,2025-12-20,2025-12-24,High,Feature,Open,4
297_1,297,2026-02-27,2026-03-02,Low,Bug,Escalated,3
297_2,297,2025-08-09,2025-08-10,Low,Bug,Open,1
297_3,297,2026-03-04,2026-03-05,High,Feature,Escalated,2
297_4,297,2026-01-17,2026-01-17,Low,Outage,Resolved,4
297_5,297,2025-11-28,2025-11-30,High,Feature,Escalated,5
297_6,297,2026-02-18,2026-02-21,Critical,Bug,Resolved,2
297_7,297,2026-01-14,2026-01-15,High,Outage,Resolved,4
297_8,297,2025-08-20,2025-08-25,Critical,Billing,Resolved,3
297_9,297,2025-09-05,2025-09-05,Medium,Billing,Escalated,2
298_0,298,2022-12-08,2022-12-09,High,Bug,Resolved,1
298_1,298,2024-12-19,2024-12-19,High,Feature,Resolved,1
299_0,299,2025-04-05,2025-04-09,High,Billing,Escalated,4
299_1,299,2022-08-11,2022-08-12,Critical,Outage,Resolved,3
299_2,299,2024-08-12,2024-08-12,High,Feature,Resolved,5
299_3,299,2025-10-29,2025-10-31,High,Bug,Resolved,3
299_4,299,2025-01-20,2025-01-22,High,Bug,Open,5
299_5,299,2024-02-22,2024-02-25,Low,Outage,Escalated,1
299_6,299,2022-12-06,2022-12-07,Low,Feature,Open,4
299_7,299,2026-02-28,2026-03-03,Low,Outage,Escalated,3
299_8,299,2023-09-12,2023-09-16,Low,Feature,Escalated,1
299_9,299,2022-11-11,2022-11-12,High,Feature,Open,1
300_0,300,2025-09-28,2025-09-28,High,Bug,Escalated,3
300_1,300,2025-01-01,2025-01-04,High,Outage,Escalated,2
300_2,300,2025-05-02,2025-05-03,Critical,Bug,Resolved,2
300_3,300,2025-01-15,2025-01-19,High,Feature,Resolved,4
300_4,300,2025-01-18,2025-01-23,Critical,Outage,Open,1
300_5,300,2023-11-08,2023-11-12,Medium,Bug,Open,4
300_6,300,2025-01-26,2025-01-29,Critical,Billing,Open,4
300_7,300,2024-01-30,2024-02-04,Medium,Outage,Escalated,3
301_0,301,2024-04-30,2024-05-04,Low,Feature,Resolved,2
301_1,301,2024-04-12,2024-04-14,Critical,Billing,Escalated,3
301_2,301,2022-01-30,2022-02-02,Low,Billing,Open,5
301_3,301,2021-10-05,2021-10-05,Critical,Outage,Escalated,3
301_4,301,2022-04-15,2022-04-20,Critical,Billing,Escalated,2
302_0,302,2025-10-11,2025-10-16,High,Feature,Escalated,3
302_1,302,2025-12-28,2025-12-30,Medium,Billing,Open,5
302_2,302,2025-09-14,2025-09-16,Critical,Bug,Open,5
303_0,303,2025-12-10,2025-12-13,High,Billing,Resolved,3
304_0,304,2024-02-21,2024-02-24,Medium,Feature,Resolved,3
304_1,304,2026-01-20,2026-01-25,Low,Bug,Escalated,2
306_0,306,2024-09-24,2024-09-27,Critical,Billing,Resolved,5
307_0,307,2023-09-29,2023-09-29,Low,Feature,Escalated,5
307_1,307,2025-11-19,2025-11-23,Low,Bug,Escalated,5
307_2,307,2025-05-21,2025-05-24,Medium,Feature,Open,5
307_3,307,2024-01-17,2024-01-17,Medium,Bug,Escalated,2
307_4,307,2025-03-22,2025-03-26,Critical,Bug,Escalated,5
307_5,307,2025-06-25,2025-06-27,High,Feature,Open,4
307_6,307,2025-08-19,2025-08-23,High,Outage,Open,4
308_0,308,2025-10-30,2025-10-30,Low,Billing,Escalated,1
308_1,308,2025-07-21,2025-07-26,Medium,Feature,Escalated,1
308_2,308,2025-06-29,2025-07-04,Medium,Billing,Resolved,3
308_3,308,2025-03-19,2025-03-24,Critical,Feature,Open,5
308_4,308,2026-02-07,2026-02-07,High,Outage,Resolved,1
308_5,308,2025-03-04,2025-03-09,Medium,Outage,Open,5
308_6,308,2025-11-25,2025-11-29,High,Feature,Open,5
309_0,309,2025-04-01,2025-04-03,High,Feature,Resolved,4
309_1,309,2024-10-22,2024-10-24,High,Outage,Escalated,2
309_2,309,2026-01-19,2026-01-19,Critical,Outage,Resolved,2
309_3,309,2024-06-18,2024-06-23,Critical,Billing,Open,1
310_0,310,2026-01-21,2026-01-21,Low,Billing,Resolved,3
311_0,311,2025-02-11,2025-02-13,Medium,Bug,Resolved,5
311_1,311,2023-12-23,2023-12-24,High,Feature,Resolved,4
311_2,311,2023-01-02,2023-01-06,High,Billing,Open,1
311_3,311,2026-01-03,2026-01-07,Critical,Bug,Open,4
311_4,311,2023-06-01,2023-06-02,High,Billing,Open,5
311_5,311,2025-07-18,2025-07-22,Low,Bug,Open,2
311_6,311,2023-12-16,2023-12-21,High,Billing,Open,2
311_7,311,2025-07-17,2025-07-19,High,Feature,Open,4
311_8,311,2021-09-09,2021-09-11,High,Bug,Resolved,2
312_0,312,2023-08-01,2023-08-01,High,Feature,Open,2
312_1,312,2024-02-06,2024-02-07,Critical,Outage,Open,4
312_2,312,2024-08-28,2024-09-02,Medium,Billing,Open,3
314_0,314,2024-04-08,2024-04-11,High,Billing,Open,2
314_1,314,2023-05-05,2023-05-07,Low,Billing,Open,2
314_2,314,2023-10-09,2023-10-12,Medium,Billing,Open,2
314_3,314,2024-08-24,2024-08-24,Low,Outage,Open,3
314_4,314,2025-02-04,2025-02-09,High,Feature,Escalated,1
314_5,314,2023-03-20,2023-03-21,Low,Billing,Escalated,1
314_6,314,2024-06-19,2024-06-19,Medium,Outage,Escalated,3
315_0,315,2024-05-13,2024-05-18,Low,Billing,Escalated,5
315_1,315,2022-04-15,2022-04-16,Medium,Outage,Resolved,3
315_2,315,2023-04-30,2023-05-05,Critical,Billing,Open,4
317_0,317,2025-04-14,2025-04-14,Critical,Outage,Open,3
317_1,317,2025-11-01,2025-11-05,High,Outage,Escalated,1
317_2,317,2025-07-10,2025-07-12,High,Bug,Resolved,1
317_3,317,2026-02-16,2026-02-17,Critical,Billing,Open,1
317_4,317,2025-10-01,2025-10-02,High,Feature,Resolved,2
317_5,317,2026-01-11,2026-01-14,Critical,Billing,Escalated,2
317_6,317,2025-06-02,2025-06-04,Critical,Billing,Open,2
317_7,317,2025-03-26,2025-03-27,High,Billing,Escalated,2
317_8,317,2026-02-01,2026-02-04,Critical,Bug,Open,1
318_0,318,2023-06-02,2023-06-06,High,Billing,Escalated,1
319_0,319,2026-01-04,2026-01-06,High,Feature,Escalated,5
319_1,319,2026-02-26,2026-03-02,High,Feature,Open,1
319_2,319,2023-12-03,2023-12-07,Critical,Billing,Open,4
319_3,319,2026-02-25,2026-03-01,High,Outage,Resolved,5
319_4,319,2022-12-04,2022-12-06,Medium,Billing,Open,2
319_5,319,2025-02-21,2025-02-26,Critical,Outage,Resolved,2
319_6,319,2025-10-08,2025-10-11,Medium,Feature,Open,5
319_7,319,2024-10-22,2024-10-26,Critical,Feature,Escalated,2
320_0,320,2026-02-24,2026-02-24,Critical,Outage,Open,3
320_1,320,2025-07-14,2025-07-14,Critical,Outage,Open,2
320_2,320,2025-01-07,2025-01-10,High,Billing,Escalated,4
321_0,321,2025-07-26,2025-07-30,Critical,Bug,Resolved,5
322_0,322,2025-09-14,2025-09-18,Critical,Feature,Escalated,1
322_1,322,2026-02-27,2026-02-27,High,Billing,Resolved,2
322_2,322,2023-12-12,2023-12-15,High,Billing,Escalated,3
322_3,322,2025-01-29,2025-01-31,High,Outage,Resolved,1
323_0,323,2023-02-17,2023-02-21,Medium,Bug,Open,1
323_1,323,2023-08-29,2023-09-02,Medium,Outage,Escalated,5
323_2,323,2024-08-22,2024-08-27,Critical,Bug,Open,5
323_3,323,2025-02-25,2025-03-02,Medium,Billing,Escalated,2
323_4,323,2024-10-15,2024-10-20,High,Feature,Escalated,3
323_5,323,2023-09-06,2023-09-08,Critical,Bug,Resolved,5
323_6,323,2025-03-31,2025-03-31,Low,Outage,Escalated,2
323_7,323,2024-09-19,2024-09-21,Low,Outage,Resolved,4
323_8,323,2024-07-05,2024-07-08,Critical,Billing,Open,3
324_0,324,2023-06-01,2023-06-05,Critical,Bug,Escalated,1
324_1,324,2023-12-09,2023-12-14,Critical,Feature,Escalated,2
325_0,325,2025-11-09,2025-11-14,Critical,Feature,Escalated,3
325_1,325,2025-06-20,2025-06-25,Critical,Billing,Open,2
325_2,325,2024-06-03,2024-06-04,Critical,Outage,Resolved,2
325_3,325,2024-12-09,2024-12-09,Critical,Bug,Open,3
325_4,325,2024-12-09,2024-12-13,High,Billing,Escalated,2
325_5,325,2024-05-01,2024-05-01,High,Feature,Open,3
325_6,325,2025-06-03,2025-06-04,High,Feature,Open,1
325_7,325,2024-06-01,2024-06-04,High,Outage,Escalated,1
326_0,326,2023-10-20,2023-10-22,Medium,Outage,Resolved,3
326_1,326,2022-07-24,2022-07-29,Low,Outage,Open,5
326_2,326,2024-11-11,2024-11-15,Low,Billing,Resolved,5
326_3,326,2023-03-05,2023-03-09,Low,Bug,Escalated,1
326_4,326,2025-03-30,2025-04-03,High,Bug,Open,3
326_5,326,2022-06-09,2022-06-13,High,Billing,Escalated,5
326_6,326,2025-10-24,2025-10-24,Critical,Feature,Escalated,1
326_7,326,2024-01-02,2024-01-05,High,Outage,Escalated,3
327_0,327,2023-06-08,2023-06-09,Medium,Outage,Open,3
327_1,327,2025-01-07,2025-01-07,Low,Bug,Resolved,3
327_2,327,2024-07-07,2024-07-09,Critical,Feature,Open,1
327_3,327,2023-09-16,2023-09-21,Critical,Feature,Open,3
327_4,327,2022-12-17,2022-12-19,High,Outage,Open,3
327_5,327,2024-06-10,2024-06-11,Critical,Feature,Escalated,2
327_6,327,2022-12-23,2022-12-24,Low,Bug,Escalated,5
327_7,327,2026-01-05,2026-01-09,Medium,Feature,Escalated,3
327_8,327,2025-12-13,2025-12-17,High,Billing,Escalated,3
327_9,327,2022-08-16,2022-08-21,High,Billing,Resolved,5
328_0,328,2025-11-30,2025-12-01,High,Outage,Escalated,4
328_1,328,2026-02-01,2026-02-05,Critical,Feature,Open,1
328_2,328,2025-08-23,2025-08-26,Critical,Billing,Resolved,4
328_3,328,2026-03-03,2026-03-07,High,Feature,Resolved,1
328_4,328,2025-08-28,2025-08-30,Low,Bug,Resolved,4
328_5,328,2026-02-13,2026-02-18,Low,Outage,Open,3
328_6,328,2025-09-12,2025-09-16,Critical,Bug,Open,1
328_7,328,2025-12-14,2025-12-17,Critical,Bug,Escalated,2
328_8,328,2025-09-18,2025-09-18,Critical,Billing,Resolved,5
329_0,329,2024-10-22,2024-10-23,Low,Billing,Escalated,3
329_1,329,2025-08-19,2025-08-24,Critical,Feature,Escalated,3
329_2,329,2025-08-28,2025-08-30,Critical,Feature,Open,1
329_3,329,2026-01-02,2026-01-05,Critical,Feature,Resolved,1
329_4,329,2024-10-02,2024-10-04,Low,Billing,Escalated,3
329_5,329,2025-05-31,2025-05-31,Low,Outage,Escalated,4
329_6,329,2025-11-22,2025-11-24,Critical,Feature,Open,2
329_7,329,2025-04-11,2025-04-14,High,Feature,Escalated,2
